time,Xm
129.4,-5.387797156
129.5,-5.391880308
129.6,-5.395971725
129.7,-5.400071367
129.8,-5.40417919
129.9,-5.408295154
130,-5.412419217
130.1,-5.416551336
130.2,-5.42069147
130.3,-5.424839576
130.4,-5.428995612
130.5,-5.433159537
130.6,-5.437331308
130.7,-5.441510881
130.8,-5.445698216
130.9,-5.44989327
131,-5.454095999
131.1,-5.458306361
131.2,-5.462524313
131.3,-5.466749812
131.4,-5.470982817
131.5,-5.475223282
131.6,-5.479471166
131.7,-5.483726425
131.8,-5.487989016
131.9,-5.492258896
132,-5.496536021
132.1,-5.500820347
132.2,-5.505111833
132.3,-5.509410432
132.4,-5.513716103
132.5,-5.518028802
132.6,-5.522348484
132.7,-5.526675105
132.8,-5.531008623
132.9,-5.535348992
133,-5.539696169
133.1,-5.54405011
133.2,-5.54841077
133.3,-5.552778106
133.4,-5.557152073
133.5,-5.561532627
133.6,-5.565919724
133.7,-5.570313319
133.8,-5.574713368
133.9,-5.579119826
134,-5.583532649
134.1,-5.587951793
134.2,-5.592377212
134.3,-5.596808862
134.4,-5.601246698
134.5,-5.605690675
134.6,-5.610140749
134.7,-5.614596874
134.8,-5.619059006
134.9,-5.623527099
135,-5.628001109
135.1,-5.63248099
135.2,-5.636966698
135.3,-5.641458187
135.4,-5.645955411
135.5,-5.650458326
135.6,-5.654966887
135.7,-5.659481046
135.8,-5.66400076
135.9,-5.668525983
136,-5.673056668
136.1,-5.677592771
136.2,-5.682134246
136.3,-5.686681046
136.4,-5.691233126
136.5,-5.695790441
136.6,-5.700352944
136.7,-5.704920589
136.8,-5.709493331
136.9,-5.714071122
137,-5.718653918
137.1,-5.723241673
137.2,-5.727834339
137.3,-5.732431871
137.4,-5.737034223
137.5,-5.741641349
137.6,-5.746253202
137.7,-5.750869735
137.8,-5.755490903
137.9,-5.760116659
138,-5.764746957
138.1,-5.769381749
138.2,-5.77402099
138.3,-5.778664633
138.4,-5.783312631
138.5,-5.787964937
138.6,-5.792621506
138.7,-5.79728229
138.8,-5.801947243
138.9,-5.806616318
139,-5.811289468
139.1,-5.815966646
139.2,-5.820647806
139.3,-5.8253329
139.4,-5.830021882
139.5,-5.834714704
139.6,-5.839411319
139.7,-5.844111681
139.8,-5.848815742
139.9,-5.853523456
140,-5.858234774
140.1,-5.86294965
140.2,-5.867668037
140.3,-5.872389887
140.4,-5.877115152
140.5,-5.881843787
140.6,-5.886575742
140.7,-5.891310971
140.8,-5.896049426
140.9,-5.90079106
141,-5.905535825
141.1,-5.910283674
141.2,-5.915034559
141.3,-5.919788433
141.4,-5.924545247
141.5,-5.929304955
141.6,-5.934067508
141.7,-5.93883286
141.8,-5.943600961
141.9,-5.948371765
142,-5.953145224
142.1,-5.957921289
142.2,-5.962699914
142.3,-5.967481049
142.4,-5.972264648
142.5,-5.977050662
142.6,-5.981839043
142.7,-5.986629743
142.8,-5.991422714
142.9,-5.996217908
143,-6.001015278
143.1,-6.005814774
143.2,-6.010616349
143.3,-6.015419955
143.4,-6.020225544
143.5,-6.025033067
143.6,-6.029842476
143.7,-6.034653724
143.8,-6.039466761
143.9,-6.04428154
144,-6.049098012
144.1,-6.053916129
144.2,-6.058735844
144.3,-6.063557107
144.4,-6.06837987
144.5,-6.073204086
144.6,-6.078029705
144.7,-6.082856681
144.8,-6.087684963
144.9,-6.092514505
145,-6.097345258
145.1,-6.102177174
145.2,-6.107010204
145.3,-6.1118443
145.4,-6.116679415
145.5,-6.121515499
145.6,-6.126352505
145.7,-6.131190385
145.8,-6.136029089
145.9,-6.140868571
146,-6.145708781
146.1,-6.150549672
146.2,-6.155391195
146.3,-6.160233301
146.4,-6.165075944
146.5,-6.169919074
146.6,-6.174762644
146.7,-6.179606604
146.8,-6.184450907
146.9,-6.189295505
147,-6.19414035
147.1,-6.198985392
147.2,-6.203830585
147.3,-6.20867588
147.4,-6.213521228
147.5,-6.218366582
147.6,-6.223211894
147.7,-6.228057114
147.8,-6.232902196
147.9,-6.237747091
148,-6.24259175
148.1,-6.247436126
148.2,-6.25228017
148.3,-6.257123834
148.4,-6.261967071
148.5,-6.266809831
148.6,-6.271652067
148.7,-6.276493732
148.8,-6.281334775
148.9,-6.28617515
149,-6.291014809
149.1,-6.295853703
149.2,-6.300691785
149.3,-6.305529006
149.4,-6.310365319
149.5,-6.315200675
149.6,-6.320035026
149.7,-6.324868324
149.8,-6.329700523
149.9,-6.334531572
150,-6.339361425
150.1,-6.344190034
150.2,-6.349017351
150.3,-6.353843328
150.4,-6.358667916
150.5,-6.36349107
150.6,-6.36831274
150.7,-6.373132879
150.8,-6.37795144
150.9,-6.382768374
151,-6.387583635
151.1,-6.392397174
151.2,-6.397208945
151.3,-6.402018899
151.4,-6.40682699
151.5,-6.411633169
151.6,-6.41643739
151.7,-6.421239605
151.8,-6.426039768
151.9,-6.430837829
152,-6.435633744
152.1,-6.440427463
152.2,-6.445218941
152.3,-6.450008129
152.4,-6.454794982
152.5,-6.459579451
152.6,-6.464361491
152.7,-6.469141053
152.8,-6.473918091
152.9,-6.478692559
153,-6.483464409
153.1,-6.488233594
153.2,-6.493000069
153.3,-6.497763785
153.4,-6.502524697
153.5,-6.507282758
153.6,-6.512037921
153.7,-6.516790139
153.8,-6.521539366
153.9,-6.526285555
154,-6.53102866
154.1,-6.535768634
154.2,-6.540505431
154.3,-6.545239005
154.4,-6.549969308
154.5,-6.554696296
154.6,-6.559419921
154.7,-6.564140137
154.8,-6.568856899
154.9,-6.57357016
155,-6.578279874
155.1,-6.582985995
155.2,-6.587688477
155.3,-6.592387274
155.4,-6.597082341
155.5,-6.601773632
155.6,-6.6064611
155.7,-6.611144701
155.8,-6.615824389
155.9,-6.620500118
156,-6.625171843
156.1,-6.629839519
156.2,-6.6345031
156.3,-6.63916254
156.4,-6.643817796
156.5,-6.648468821
156.6,-6.65311557
156.7,-6.657757999
156.8,-6.662396062
156.9,-6.667029715
157,-6.671658913
157.1,-6.67628361
157.2,-6.680903762
157.3,-6.685519324
157.4,-6.690130252
157.5,-6.6947365
157.6,-6.699338026
157.7,-6.703934783
157.8,-6.708526728
157.9,-6.713113816
158,-6.717696003
158.1,-6.722273245
158.2,-6.726845497
158.3,-6.731412716
158.4,-6.735974858
158.5,-6.740531878
158.6,-6.745083734
158.7,-6.74963038
158.8,-6.754171773
158.9,-6.75870787
159,-6.763238627
159.1,-6.767764
159.2,-6.772283946
159.3,-6.776798423
159.4,-6.781307385
159.5,-6.785810791
159.6,-6.790308596
159.7,-6.794800758
159.8,-6.799287234
159.9,-6.80376798
160,-6.808242955
160.1,-6.812712115
160.2,-6.817175417
160.3,-6.821632818
160.4,-6.826084277
160.5,-6.830529751
160.6,-6.834969196
160.7,-6.839402572
160.8,-6.843829835
160.9,-6.848250943
161,-6.852665854
161.1,-6.857074526
161.2,-6.861476917
161.3,-6.865872986
161.4,-6.870262689
161.5,-6.874645986
161.6,-6.879022834
161.7,-6.883393193
161.8,-6.88775702
161.9,-6.892114274
162,-6.896464914
162.1,-6.900808899
162.2,-6.905146188
162.3,-6.909476739
162.4,-6.913800511
162.5,-6.918117464
162.6,-6.922427557
162.7,-6.926730748
162.8,-6.931026998
162.9,-6.935316266
163,-6.939598511
163.1,-6.943873693
163.2,-6.948141772
163.3,-6.952402707
163.4,-6.956656459
163.5,-6.960902989
163.6,-6.965142255
163.7,-6.969374218
163.8,-6.973598839
163.9,-6.977816078
164,-6.982025896
164.1,-6.986228253
164.2,-6.99042311
164.3,-6.994610428
164.4,-6.998790168
164.5,-7.002962291
164.6,-7.007126757
164.7,-7.011283528
164.8,-7.015432565
164.9,-7.01957383
165,-7.023707284
165.1,-7.027832889
165.2,-7.031950606
165.3,-7.036060397
165.4,-7.040162225
165.5,-7.04425605
165.6,-7.048341836
165.7,-7.052419544
165.8,-7.056489137
165.9,-7.060550577
166,-7.064603827
166.1,-7.068648849
166.2,-7.072685605
166.3,-7.07671406
166.4,-7.080734175
166.5,-7.084745914
166.6,-7.08874924
166.7,-7.092744117
166.8,-7.096730507
166.9,-7.100708375
167,-7.104677683
167.1,-7.108638397
167.2,-7.112590479
167.3,-7.116533894
167.4,-7.120468606
167.5,-7.124394579
167.6,-7.128311777
167.7,-7.132220166
167.8,-7.13611971
167.9,-7.140010373
168,-7.14389212
168.1,-7.147764917
168.2,-7.151628728
168.3,-7.155483519
168.4,-7.159329255
168.5,-7.163165901
168.6,-7.166993423
168.7,-7.170811788
168.8,-7.174620959
168.9,-7.178420905
169,-7.18221159
169.1,-7.185992982
169.2,-7.189765045
169.3,-7.193527747
169.4,-7.197281055
169.5,-7.201024934
169.6,-7.204759352
169.7,-7.208484276
169.8,-7.212199672
169.9,-7.215905508
170,-7.219601752
170.1,-7.22328837
170.2,-7.22696533
170.3,-7.2306326
170.4,-7.234290148
170.5,-7.237937941
170.6,-7.241575948
170.7,-7.245204137
170.8,-7.248822477
170.9,-7.252430935
171,-7.256029481
171.1,-7.259618082
171.2,-7.263196709
171.3,-7.266765329
171.4,-7.270323913
171.5,-7.273872429
171.6,-7.277410846
171.7,-7.280939134
171.8,-7.284457264
171.9,-7.287965203
172,-7.291462924
172.1,-7.294950395
172.2,-7.298427587
172.3,-7.30189447
172.4,-7.305351015
172.5,-7.308797192
172.6,-7.312232972
172.7,-7.315658327
172.8,-7.319073226
172.9,-7.322477642
173,-7.325871545
173.1,-7.329254908
173.2,-7.3326277
173.3,-7.335989895
173.4,-7.339341463
173.5,-7.342682378
173.6,-7.34601261
173.7,-7.349332132
173.8,-7.352640916
173.9,-7.355938936
174,-7.359226163
174.1,-7.36250257
174.2,-7.36576813
174.3,-7.369022816
174.4,-7.372266601
174.5,-7.37549946
174.6,-7.378721364
174.7,-7.381932287
174.8,-7.385132204
174.9,-7.388321088
175,-7.391498912
175.1,-7.394665652
175.2,-7.397821282
175.3,-7.400965776
175.4,-7.404099108
175.5,-7.407221254
175.6,-7.410332188
175.7,-7.413431887
175.8,-7.416520324
175.9,-7.419597476
176,-7.422663318
176.1,-7.425717827
176.2,-7.428760976
176.3,-7.431792744
176.4,-7.434813106
176.5,-7.437822037
176.6,-7.440819516
176.7,-7.443805517
176.8,-7.446780018
176.9,-7.449742996
177,-7.452694427
177.1,-7.455634289
177.2,-7.458562559
177.3,-7.461479216
177.4,-7.464384235
177.5,-7.467277596
177.6,-7.470159276
177.7,-7.473029254
177.8,-7.475887506
177.9,-7.478734013
178,-7.481568753
178.1,-7.484391703
178.2,-7.487202844
178.3,-7.490002153
178.4,-7.492789611
178.5,-7.495565196
178.6,-7.498328887
178.7,-7.501080666
178.8,-7.50382051
178.9,-7.5065484
179,-7.509264316
179.1,-7.511968239
179.2,-7.514660148
179.3,-7.517340024
179.4,-7.520007848
179.5,-7.5226636
179.6,-7.525307262
179.7,-7.527938814
179.8,-7.530558238
179.9,-7.533165516
180,-7.535760628
180.1,-7.538343557
180.2,-7.540914284
180.3,-7.543472792
180.4,-7.546019063
180.5,-7.548553079
180.6,-7.551074823
180.7,-7.553584277
180.8,-7.556081424
180.9,-7.558566247
181,-7.56103873
181.1,-7.563498855
181.2,-7.565946605
181.3,-7.568381965
181.4,-7.570804917
181.5,-7.573215447
181.6,-7.575613537
181.7,-7.577999172
181.8,-7.580372335
181.9,-7.582733012
182,-7.585081187
182.1,-7.587416845
182.2,-7.58973997
182.3,-7.592050547
182.4,-7.594348561
182.5,-7.596633999
182.6,-7.598906845
182.7,-7.601167085
182.8,-7.603414705
182.9,-7.605649691
183,-7.607872028
183.1,-7.610081704
183.2,-7.612278704
183.3,-7.614463015
183.4,-7.616634624
183.5,-7.618793518
183.6,-7.620939683
183.7,-7.623073106
183.8,-7.625193776
183.9,-7.62730168
184,-7.629396804
184.1,-7.631479138
184.2,-7.633548668
184.3,-7.635605383
184.4,-7.637649272
184.5,-7.639680322
184.6,-7.641698523
184.7,-7.643703863
184.8,-7.645696332
184.9,-7.647675918
185,-7.64964261
185.1,-7.651596399
185.2,-7.653537274
185.3,-7.655465225
185.4,-7.657380242
185.5,-7.659282315
185.6,-7.661171434
185.7,-7.66304759
185.8,-7.664910774
185.9,-7.666760976
186,-7.668598187
186.1,-7.670422399
186.2,-7.672233603
186.3,-7.674031791
186.4,-7.675816954
186.5,-7.677589084
186.6,-7.679348172
186.7,-7.681094212
186.8,-7.682827196
186.9,-7.684547115
187,-7.686253963
187.1,-7.687947733
187.2,-7.689628416
187.3,-7.691296008
187.4,-7.6929505
187.5,-7.694591886
187.6,-7.696220161
187.7,-7.697835317
187.8,-7.699437348
187.9,-7.70102625
188,-7.702602015
188.1,-7.704164639
188.2,-7.705714116
188.3,-7.70725044
188.4,-7.708773607
188.5,-7.710283612
188.6,-7.71178045
188.7,-7.713264116
188.8,-7.714734606
188.9,-7.716191916
189,-7.717636041
189.1,-7.719066978
189.2,-7.720484722
189.3,-7.721889271
189.4,-7.72328062
189.5,-7.724658766
189.6,-7.726023707
189.7,-7.72737544
189.8,-7.728713961
189.9,-7.730039268
190,-7.731351358
190.1,-7.73265023
190.2,-7.733935881
190.3,-7.735208309
190.4,-7.736467512
190.5,-7.737713488
190.6,-7.738946237
190.7,-7.740165756
190.8,-7.741372045
190.9,-7.742565102
191,-7.743744927
191.1,-7.74491152
191.2,-7.746064879
191.3,-7.747205004
191.4,-7.748331896
191.5,-7.749445553
191.6,-7.750545977
191.7,-7.751633168
191.8,-7.752707126
191.9,-7.753767851
192,-7.754815345
192.1,-7.755849608
192.2,-7.756870642
192.3,-7.757878448
192.4,-7.758873027
192.5,-7.759854382
192.6,-7.760822514
192.7,-7.761777424
192.8,-7.762719116
192.9,-7.763647592
193,-7.764562853
193.1,-7.765464904
193.2,-7.766353746
193.3,-7.767229383
193.4,-7.768091818
193.5,-7.768941055
193.6,-7.769777097
193.7,-7.770599949
193.8,-7.771409613
193.9,-7.772206094
194,-7.772989397
194.1,-7.773759526
194.2,-7.774516485
194.3,-7.77526028
194.4,-7.775990915
194.5,-7.776708395
194.6,-7.777412725
194.7,-7.778103912
194.8,-7.77878196
194.9,-7.779446876
195,-7.780098665
195.1,-7.780737334
195.2,-7.781362889
195.3,-7.781975336
195.4,-7.782574681
195.5,-7.783160933
195.6,-7.783734097
195.7,-7.784294181
195.8,-7.784841192
195.9,-7.785375137
196,-7.785896025
196.1,-7.786403862
196.2,-7.786898657
196.3,-7.787380418
196.4,-7.787849153
196.5,-7.78830487
196.6,-7.788747578
196.7,-7.789177286
196.8,-7.789594002
196.9,-7.789997735
197,-7.790388495
197.1,-7.790766291
197.2,-7.791131132
197.3,-7.791483028
197.4,-7.791821989
197.5,-7.792148025
197.6,-7.792461146
197.7,-7.792761362
197.8,-7.793048684
197.9,-7.793323121
198,-7.793584686
198.1,-7.793833388
198.2,-7.794069239
198.3,-7.794292249
198.4,-7.794502431
198.5,-7.794699795
198.6,-7.794884354
198.7,-7.795056119
198.8,-7.795215102
198.9,-7.795361315
199,-7.79549477
199.1,-7.795615481
199.2,-7.795723459
199.3,-7.795818716
199.4,-7.795901267
199.5,-7.795971123
199.6,-7.796028299
199.7,-7.796072807
199.8,-7.79610466
199.9,-7.796123872
200,-7.796130458
200.1,-7.79612443
200.2,-7.796105803
200.3,-7.796074591
200.4,-7.796030809
200.5,-7.79597447
200.6,-7.79590559
200.7,-7.795824184
200.8,-7.795730265
200.9,-7.795623851
201,-7.795504955
201.1,-7.795373593
201.2,-7.795229781
201.3,-7.795073535
201.4,-7.79490487
201.5,-7.794723803
201.6,-7.794530349
201.7,-7.794324526
201.8,-7.794106349
201.9,-7.793875835
202,-7.793633001
202.1,-7.793377864
202.2,-7.793110441
202.3,-7.792830748
202.4,-7.792538805
202.5,-7.792234627
202.6,-7.791918233
202.7,-7.79158964
202.8,-7.791248867
202.9,-7.790895931
203,-7.790530851
203.1,-7.790153645
203.2,-7.789764332
203.3,-7.78936293
203.4,-7.788949458
203.5,-7.788523936
203.6,-7.788086381
203.7,-7.787636815
203.8,-7.787175255
203.9,-7.786701723
204,-7.786216236
204.1,-7.785718816
204.2,-7.785209483
204.3,-7.784688255
204.4,-7.784155155
204.5,-7.783610202
204.6,-7.783053417
204.7,-7.78248482
204.8,-7.781904434
204.9,-7.781312278
205,-7.780708374
205.1,-7.780092743
205.2,-7.779465407
205.3,-7.778826387
205.4,-7.778175706
205.5,-7.777513385
205.6,-7.776839446
205.7,-7.776153912
205.8,-7.775456804
205.9,-7.774748145
206,-7.774027958
206.1,-7.773296265
206.2,-7.77255309
206.3,-7.771798454
206.4,-7.771032382
206.5,-7.770254896
206.6,-7.769466021
206.7,-7.768665779
206.8,-7.767854194
206.9,-7.76703129
207,-7.766197091
207.1,-7.765351622
207.2,-7.764494906
207.3,-7.763626968
207.4,-7.762747832
207.5,-7.761857523
207.6,-7.760956067
207.7,-7.760043487
207.8,-7.75911981
207.9,-7.758185059
208,-7.757239261
208.1,-7.756282441
208.2,-7.755314625
208.3,-7.754335838
208.4,-7.753346107
208.5,-7.752345457
208.6,-7.751333915
208.7,-7.750311506
208.8,-7.749278257
208.9,-7.748234195
209,-7.747179347
209.1,-7.746113738
209.2,-7.745037397
209.3,-7.743950349
209.4,-7.742852623
209.5,-7.741744245
209.6,-7.740625243
209.7,-7.739495644
209.8,-7.738355476
209.9,-7.737204766
210,-7.736043543
210.1,-7.734871834
210.2,-7.733689667
210.3,-7.732497071
210.4,-7.731294074
210.5,-7.730080704
210.6,-7.72885699
210.7,-7.72762296
210.8,-7.726378644
210.9,-7.725124069
211,-7.723859266
211.1,-7.722584262
211.2,-7.721299088
211.3,-7.720003772
211.4,-7.718698344
211.5,-7.717382833
211.6,-7.71605727
211.7,-7.714721682
211.8,-7.713376101
211.9,-7.712020556
212,-7.710655078
212.1,-7.709279695
212.2,-7.707894439
212.3,-7.70649934
212.4,-7.705094428
212.5,-7.703679733
212.6,-7.702255286
212.7,-7.700821118
212.8,-7.699377259
212.9,-7.697923741
213,-7.696460594
213.1,-7.694987849
213.2,-7.693505539
213.3,-7.692013693
213.4,-7.690512343
213.5,-7.689001522
213.6,-7.68748126
213.7,-7.68595159
213.8,-7.684412543
213.9,-7.682864151
214,-7.681306447
214.1,-7.679739461
214.2,-7.678163226
214.3,-7.676577775
214.4,-7.67498314
214.5,-7.673379353
214.6,-7.671766447
214.7,-7.670144454
214.8,-7.668513407
214.9,-7.666873339
215,-7.665224282
215.1,-7.66356627
215.2,-7.661899336
215.3,-7.660223513
215.4,-7.658538835
215.5,-7.656845334
215.6,-7.655143044
215.7,-7.653432
215.8,-7.651712233
215.9,-7.649983779
216,-7.648246671
216.1,-7.646500943
216.2,-7.644746629
216.3,-7.642983763
216.4,-7.641212379
216.5,-7.639432513
216.6,-7.637644197
216.7,-7.635847467
216.8,-7.634042357
216.9,-7.632228902
217,-7.630407137
217.1,-7.628577096
217.2,-7.626738814
217.3,-7.624892327
217.4,-7.623037669
217.5,-7.621174876
217.6,-7.619303982
217.7,-7.617425024
217.8,-7.615538037
217.9,-7.613643056
218,-7.611740117
218.1,-7.609829255
218.2,-7.607910507
218.3,-7.605983908
218.4,-7.604049493
218.5,-7.6021073
218.6,-7.600157363
218.7,-7.59819972
218.8,-7.596234406
218.9,-7.594261457
219,-7.592280911
219.1,-7.590292802
219.2,-7.588297169
219.3,-7.586294046
219.4,-7.584283472
219.5,-7.582265483
219.6,-7.580240114
219.7,-7.578207404
219.8,-7.57616739
219.9,-7.574120107
220,-7.572065594
220.1,-7.570003886
220.2,-7.567935023
220.3,-7.565859039
220.4,-7.563775974
220.5,-7.561685864
220.6,-7.559588746
220.7,-7.557484659
220.8,-7.555373639
220.9,-7.553255724
221,-7.551130952
221.1,-7.54899936
221.2,-7.546860986
221.3,-7.544715869
221.4,-7.542564045
221.5,-7.540405553
221.6,-7.538240431
221.7,-7.536068718
221.8,-7.53389045
221.9,-7.531705667
222,-7.529514407
222.1,-7.527316707
222.2,-7.525112607
222.3,-7.522902145
222.4,-7.520685358
222.5,-7.518462287
222.6,-7.516232968
222.7,-7.513997442
222.8,-7.511755747
222.9,-7.509507921
223,-7.507254004
223.1,-7.504994034
223.2,-7.50272805
223.3,-7.500456092
223.4,-7.498178199
223.5,-7.495894409
223.6,-7.493604762
223.7,-7.491309297
223.8,-7.489008054
223.9,-7.486701071
224,-7.484388389
224.1,-7.482070046
224.2,-7.479746082
224.3,-7.477416536
224.4,-7.475081449
224.5,-7.472740859
224.6,-7.470394807
224.7,-7.468043331
224.8,-7.465686472
224.9,-7.463324269
225,-7.460956763
225.1,-7.458583993
225.2,-7.456205999
225.3,-7.453822821
225.4,-7.451434499
225.5,-7.449041074
225.6,-7.446642585
225.7,-7.444239072
225.8,-7.441830575
225.9,-7.439417136
226,-7.436998794
226.1,-7.434575589
226.2,-7.432147562
226.3,-7.429714753
226.4,-7.427277203
226.5,-7.424834952
226.6,-7.422388041
226.7,-7.41993651
226.8,-7.417480401
226.9,-7.415019752
227,-7.412554607
227.1,-7.410085004
227.2,-7.407610984
227.3,-7.40513259
227.4,-7.402649861
227.5,-7.400162838
227.6,-7.397671562
227.7,-7.395176075
227.8,-7.392676417
227.9,-7.390172629
228,-7.387664753
228.1,-7.385152829
228.2,-7.382636899
228.3,-7.380117004
228.4,-7.377593184
228.5,-7.375065482
228.6,-7.372533937
228.7,-7.369998593
228.8,-7.367459488
228.9,-7.364916666
229,-7.362370167
229.1,-7.359820033
229.2,-7.357266304
229.3,-7.354709022
229.4,-7.352148229
229.5,-7.349583965
229.6,-7.347016272
229.7,-7.344445192
229.8,-7.341870766
229.9,-7.339293035
230,-7.336712042
230.1,-7.334127826
230.2,-7.33154043
230.3,-7.328949896
230.4,-7.326356265
230.5,-7.323759579
230.6,-7.321159879
230.7,-7.318557207
230.8,-7.315951605
230.9,-7.313343114
231,-7.310731776
231.1,-7.308117634
231.2,-7.305500728
231.3,-7.302881101
231.4,-7.300258794
231.5,-7.297633849
231.6,-7.295006309
231.7,-7.292376214
231.8,-7.289743608
231.9,-7.287108531
232,-7.284471025
232.1,-7.281831133
232.2,-7.279188896
232.3,-7.276544356
232.4,-7.273897555
232.5,-7.271248535
232.6,-7.268597338
232.7,-7.265944005
232.8,-7.263288578
232.9,-7.260631099
233,-7.257971611
233.1,-7.255310155
233.2,-7.252646772
233.3,-7.249981505
233.4,-7.247314395
233.5,-7.244645485
233.6,-7.241974816
233.7,-7.23930243
233.8,-7.236628369
233.9,-7.233952674
234,-7.231275388
234.1,-7.228596551
234.2,-7.225916206
234.3,-7.223234395
234.4,-7.220551158
234.5,-7.217866539
234.6,-7.215180578
234.7,-7.212493318
234.8,-7.2098048
234.9,-7.207115065
235,-7.204424156
235.1,-7.201732115
235.2,-7.199038982
235.3,-7.1963448
235.4,-7.193649609
235.5,-7.190953453
235.6,-7.188256371
235.7,-7.185558406
235.8,-7.1828596
235.9,-7.180159993
236,-7.177459627
236.1,-7.174758544
236.2,-7.172056784
236.3,-7.16935439
236.4,-7.166651403
236.5,-7.163947864
236.6,-7.161243814
236.7,-7.158539295
236.8,-7.155834348
236.9,-7.153129015
237,-7.150423336
237.1,-7.147717353
237.2,-7.145011107
237.3,-7.14230464
237.4,-7.139597991
237.5,-7.136891203
237.6,-7.134184317
237.7,-7.131477373
237.8,-7.128770413
237.9,-7.126063478
238,-7.123356609
238.1,-7.120649846
238.2,-7.117943231
238.3,-7.115236805
238.4,-7.112530608
238.5,-7.10982468
238.6,-7.107119064
238.7,-7.104413799
238.8,-7.101708927
238.9,-7.099004488
239,-7.096300522
239.1,-7.093597071
239.2,-7.090894176
239.3,-7.088191876
239.4,-7.085490212
239.5,-7.082789226
239.6,-7.080088956
239.7,-7.077389445
239.8,-7.074690732
239.9,-7.071992857
240,-7.069295861
240.1,-7.066599785
240.2,-7.063904667
240.3,-7.061210549
240.4,-7.058517471
240.5,-7.055825473
240.6,-7.053134594
240.7,-7.050444875
240.8,-7.047756356
240.9,-7.045069076
241,-7.042383076
241.1,-7.039698395
241.2,-7.037015073
241.3,-7.034333149
241.4,-7.031652663
241.5,-7.028973655
241.6,-7.026296164
241.7,-7.023620229
241.8,-7.02094589
241.9,-7.018273187
242,-7.015602158
242.1,-7.012932843
242.2,-7.010265281
242.3,-7.007599511
242.4,-7.004935573
242.5,-7.002273506
242.6,-6.999613348
242.7,-6.996955139
242.8,-6.994298918
242.9,-6.991644724
243,-6.988992594
243.1,-6.986342569
243.2,-6.983694686
243.3,-6.981048985
243.4,-6.978405504
243.5,-6.975764281
243.6,-6.973125355
243.7,-6.970488764
243.8,-6.967854547
243.9,-6.965222742
244,-6.962593387
244.1,-6.959966521
244.2,-6.957342181
244.3,-6.954720405
244.4,-6.952101231
244.5,-6.949484698
244.6,-6.946870843
244.7,-6.944259705
244.8,-6.94165132
244.9,-6.939045727
245,-6.936442962
245.1,-6.933843065
245.2,-6.931246072
245.3,-6.928652021
245.4,-6.926060949
245.5,-6.923472893
245.6,-6.92088789
245.7,-6.918305979
245.8,-6.915727195
245.9,-6.913151576
246,-6.910579159
246.1,-6.908009981
246.2,-6.905444078
246.3,-6.902881487
246.4,-6.900322245
246.5,-6.897766388
246.6,-6.895213953
